Video ID,Title,Description,Channel Title,Video Published At,Video URL,Keyword Tags,YouTube Video Category,Video Duration,View Count,Comment Count,Location of Recording,Topics,Captions Available,Caption Text
QKTYAGHbU_c,Xamdam Sobirov - Janze (Official Music Video),Subscribe: https://www.youtube.com/nevotv?sub_confirmation=1 • Credits: Clipmaker: Doniyor Rajabov Music: Xamdam Sobirov ...,NevoMusic,2023-07-29T14:00:10Z,https://www.youtube.com/watch?v=QKTYAGHbU_c,"uzbek klip, uzbek, uzbekcha klip, yangi, yangi klip, uzbek klip new, uzbek klip 2018, new uzbek music, узбек клип, узбек, узбекча клип, янги, янги клип, Xamdam Sobirov - Janze, Xamdam Sobirov, Janze, Xamdam Sobirov Janze, Janze Xamdam Sobirov, NEVO Music, NEVO, nevomusic, nevotv, Хамдам Собиров, Хамдам Собиров janze, Хамдам Собиров жанзе",10,PT5M,184725974,33883,,"https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Music_of_Asia, https://en.wikipedia.org/wiki/Pop_music",FALSE,
wujewK7E0dc,Judge : Mankirt Aulakh (Official Video) New Punjabi Song Latest Punjabi Songs 2022 | Sky Digital,"This Is Official Channel Of Punjabi Singer Mankirt Aulakh, This Channel Make For Songs , Live Video And Other Events Broadcast ...",Mankirt Aulakh,2022-02-05T09:30:22Z,https://www.youtube.com/watch?v=wujewK7E0dc,"mankirt aulakh, mankirt, aulakh, mankirt aulakh official channel, sky digital, Judge, judge song mankirt aulakh, judge song, judge mankirt aulakh status, mankirt new song, Judge Mankirt Aulakh, Mankirt Aulakh Judge, new punjabi songs this week, 2022, latest punjabi songs 2022, latest punjabi songs, trending punjabi songs 2022, trending songs, mankirt aulakh songs, mankirt aulakh new song, mankirt all songs, mankirt aulakh song, Judge Mankirt, sukh sanghera, Preeta, flamme music",10,PT3M21S,183902213,93204,,"https://en.wikipedia.org/wiki/Hip_hop_music, https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Music_of_Asia, https://en.wikipedia.org/wiki/Pop_music",FALSE,
JNjO0Busqog,Brick &amp; Lace - Love Is Wicked (Official Video),Music video by Brick & Lace performing Love Is Wicked. (C) 2007 Geffen Records #BrickandLace #LoveIsWicked #Vevo.,BrickAndLaceVEVO,2009-06-17T01:10:26Z,https://www.youtube.com/watch?v=JNjO0Busqog,"Brick, Lace, Konvict, Live/Geffen, Records, Pop, Brick & Lace Love Is Wicked, Brick & Lace Vevo",10,PT3M40S,183388443,35921,,"https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Music_of_Latin_America, https://en.wikipedia.org/wiki/Pop_music, https://en.wikipedia.org/wiki/Reggae, https://en.wikipedia.org/wiki/Rhythm_and_blues",FALSE,
JNjO0Busqog,Brick &amp; Lace - Love Is Wicked (Official Video),Music video by Brick & Lace performing Love Is Wicked. (C) 2007 Geffen Records #BrickandLace #LoveIsWicked #Vevo.,BrickAndLaceVEVO,2009-06-17T01:10:26Z,https://www.youtube.com/watch?v=JNjO0Busqog,"Brick, Lace, Konvict, Live/Geffen, Records, Pop, Brick & Lace Love Is Wicked, Brick & Lace Vevo",10,PT3M40S,183388443,35921,,"https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Music_of_Latin_America, https://en.wikipedia.org/wiki/Pop_music, https://en.wikipedia.org/wiki/Reggae, https://en.wikipedia.org/wiki/Rhythm_and_blues",FALSE,
JNjO0Busqog,Brick &amp; Lace - Love Is Wicked (Official Video),Music video by Brick & Lace performing Love Is Wicked. (C) 2007 Geffen Records #BrickandLace #LoveIsWicked #Vevo.,BrickAndLaceVEVO,2009-06-17T01:10:26Z,https://www.youtube.com/watch?v=JNjO0Busqog,"Brick, Lace, Konvict, Live/Geffen, Records, Pop, Brick & Lace Love Is Wicked, Brick & Lace Vevo",10,PT3M40S,183388443,35921,,"https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Music_of_Latin_America, https://en.wikipedia.org/wiki/Pop_music, https://en.wikipedia.org/wiki/Reggae, https://en.wikipedia.org/wiki/Rhythm_and_blues",FALSE,
JNjO0Busqog,Brick &amp; Lace - Love Is Wicked (Official Video),Music video by Brick & Lace performing Love Is Wicked. (C) 2007 Geffen Records #BrickandLace #LoveIsWicked #Vevo.,BrickAndLaceVEVO,2009-06-17T01:10:26Z,https://www.youtube.com/watch?v=JNjO0Busqog,"Brick, Lace, Konvict, Live/Geffen, Records, Pop, Brick & Lace Love Is Wicked, Brick & Lace Vevo",10,PT3M40S,183388443,35921,,"https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Music_of_Latin_America, https://en.wikipedia.org/wiki/Pop_music, https://en.wikipedia.org/wiki/Reggae, https://en.wikipedia.org/wiki/Rhythm_and_blues",FALSE,
JNjO0Busqog,Brick &amp; Lace - Love Is Wicked (Official Video),Music video by Brick & Lace performing Love Is Wicked. (C) 2007 Geffen Records #BrickandLace #LoveIsWicked #Vevo.,BrickAndLaceVEVO,2009-06-17T01:10:26Z,https://www.youtube.com/watch?v=JNjO0Busqog,"Brick, Lace, Konvict, Live/Geffen, Records, Pop, Brick & Lace Love Is Wicked, Brick & Lace Vevo",10,PT3M40S,183388443,35921,,"https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Music_of_Latin_America, https://en.wikipedia.org/wiki/Pop_music, https://en.wikipedia.org/wiki/Reggae, https://en.wikipedia.org/wiki/Rhythm_and_blues",FALSE,
JNjO0Busqog,Brick &amp; Lace - Love Is Wicked (Official Video),Music video by Brick & Lace performing Love Is Wicked. (C) 2007 Geffen Records #BrickandLace #LoveIsWicked #Vevo.,BrickAndLaceVEVO,2009-06-17T01:10:26Z,https://www.youtube.com/watch?v=JNjO0Busqog,"Brick, Lace, Konvict, Live/Geffen, Records, Pop, Brick & Lace Love Is Wicked, Brick & Lace Vevo",10,PT3M40S,183388443,35921,,"https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Music_of_Latin_America, https://en.wikipedia.org/wiki/Pop_music, https://en.wikipedia.org/wiki/Reggae, https://en.wikipedia.org/wiki/Rhythm_and_blues",FALSE,
JNjO0Busqog,Brick &amp; Lace - Love Is Wicked (Official Video),Music video by Brick & Lace performing Love Is Wicked. (C) 2007 Geffen Records #BrickandLace #LoveIsWicked #Vevo.,BrickAndLaceVEVO,2009-06-17T01:10:26Z,https://www.youtube.com/watch?v=JNjO0Busqog,"Brick, Lace, Konvict, Live/Geffen, Records, Pop, Brick & Lace Love Is Wicked, Brick & Lace Vevo",10,PT3M40S,183388443,35921,,"https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Music_of_Latin_America, https://en.wikipedia.org/wiki/Pop_music, https://en.wikipedia.org/wiki/Reggae, https://en.wikipedia.org/wiki/Rhythm_and_blues",FALSE,
JNjO0Busqog,Brick &amp; Lace - Love Is Wicked (Official Video),Music video by Brick & Lace performing Love Is Wicked. (C) 2007 Geffen Records #BrickandLace #LoveIsWicked #Vevo.,BrickAndLaceVEVO,2009-06-17T01:10:26Z,https://www.youtube.com/watch?v=JNjO0Busqog,"Brick, Lace, Konvict, Live/Geffen, Records, Pop, Brick & Lace Love Is Wicked, Brick & Lace Vevo",10,PT3M40S,183388443,35921,,"https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Music_of_Latin_America, https://en.wikipedia.org/wiki/Pop_music, https://en.wikipedia.org/wiki/Reggae, https://en.wikipedia.org/wiki/Rhythm_and_blues",FALSE,
sqSA-SY5Hro,Oliver Anthony - Rich Men North Of Richmond,"When I first came across Oliver Anthony and his music, I was blown away to say the least. He had a whole collection of songs that ...",radiowv,2023-08-08T23:52:50Z,https://www.youtube.com/watch?v=sqSA-SY5Hro,"Tyler Childers, Jason aldean, try that in a small town, Drayton Farley, Nolan Taylor, Oliver Anthony, zack bryan, radiowv, Appalachia, Appalachian music, bluegrass, country music, the voice, blue collar song, freedom, colter wall, blues, West Virginia, guitar",10,PT3M11S,182615794,212678,,"https://en.wikipedia.org/wiki/Country_music, https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Pop_music",TRUE,well I've been selling my soul working all day overtime hours for pay so I can sit out here and waste my life away dragged back home and drown my troubles away it's a damn shame what the world's gotten to for people like me people like you wish I could just wake up and it not be true but it is all it is living in the new world with an whole soul the rich men know the rich men Lord knows they all just want to have total control want to know what you think want to know what you do and they don't think you know but I know that you do CU your dollar ain't and it's taxing no hand her rich men nor the rich [Music] men I wish politicians look out for Miners and not just miners on an island somewhere Lord we got folks in the street ain't got nothing to heat and the whole Beast milk and Welfare God if you're 5' three and you 300b taxes ought not to pay for your bags of fud drowns young men are putting themselves 6 feet in the ground cuz all this damn country does is keep on kicking them down lord it's a damn shame what the world's gotten to for people like me people like you wish I could just wake up and it not be true but it is oh it is living in the new world with an whole soul these rich men knows the rich men Lord knows they all just want to have total control want to know what you think want to know what you do and they don't think you know but I know that you do cuz you're dollar ain't and it's taxed to no h call her rich men nor [Music] [Music] richmen I've been selling my soul working all day overtime hours for  pain the
E4OY80A_6tk,Churi (HD Video) Khan Bhaini Ft Shipra Goyal | Punjabi Songs 2021,"Gem Tunes Punjabi & Rao Inderjeet Singh Presents ""Churi"" Punjabi Song. Starring with Sonnalli Seygall. Sung by Khan Bhaini Ft ...",Street Gang Music,2021-09-23T05:30:22Z,https://www.youtube.com/watch?v=E4OY80A_6tk,"New Punjabi Song, Latest Punjabi Song, Latest Punjabi Song 2020, Street Gang Music, New, Punjabi Songs, Latest punjabi songs 2021, New punjabi songs 2021, Khan bhaini new songs, Shipra goyal new songs, 2021 new songs, 2021 latest punjabi songs, B2getherPros songs, Hit punjabi songs, All new punjabi songs, 2021 songs",10,PT5M15S,181821969,25124,,"https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Music_of_Asia, https://en.wikipedia.org/wiki/Pop_music",FALSE,
VXokId-v7oU,"ChuChu TV Classics - Head, Shoulders, Knees &amp; Toes Exercise Song + More Popular Baby Nursery Rhymes",Don't miss out on the awesome and fun-filled musical journey with ChuChu and friends! Watch them bust out their fitness routine ...,ChuChu TV Nursery Rhymes & Kids Songs,2019-07-19T02:00:01Z,https://www.youtube.com/watch?v=VXokId-v7oU,"head shoulders knees and toes, exercise song, Rain Rain Go Away, Johny Johny Yes Papa, Twinkle Twinkle Little Star, Ten In The Bed, Humpty Dumpty, Five Little Ducks, Baa Baa Black Sheep, Phonics Song, abc, Ding Dong Bell, Three Little Kittens, baby songs, baby rhymes, nursery rhymes, popular nursery rhymes, chuchutv, chuchu tv, top nursery rhymes",27,PT29M18S,179726068,0,,https://en.wikipedia.org/wiki/Music,TRUE,TV hi kids let's shake our body come on dance to the tune workout is a boon we are healthy soon head shoulders knees and toes knees and toes head shoulders knees and to toes knees and toes and eyes and ears and mouth and nose head shoulders knees and toes knees and toes March March March let's all March March March March get your body [Music] charged Head Shoulders knees and toes knees and toes head shoulders knees and toes knees and toes and eyes and ears and mouth and nose head shoulders knees and toes knees and toes jump jump jump let's all jump jump jump jump make your muscle PP punch punch punch let's all punch punch punch punch have a hearty Munch head shoulders knees and toes knees and toes head shoulders knees and toes knees and toes and eyes and ears and mouths and nose head shoulders knees and toes knees and toes [Music] w [Applause] rain rain go away come again another day little Choo Cho wants to play brain brain go away [Music] rain rain go away come again another day little chatel wants to play rain rain go away rain rain go away come again another day little Chek wants to play rain rain go [Music] away rain rain go away come again another day Little Chica wants to play rain rain go away [Music] brain brain go away come again another day all the friends want to play brain brain go away [Music] [Music] Johnny Johnny yes papa eating sugar no papa telling lies no papa open your mouth Johnny Johnny yes papa eating sugar no papa telling lies no papa open your mouth haa Johnny Johnny yes papa Johnny Johnny yes papa Johnny Johnny yes papa Johnny Johnny yes papa Johnny Johnny yes papa eating sugar no papa telling lies no papa open your mouth haa [Applause] [Music] Twinkle Twinkle Little Star have how I wonder what you are up above the world so high like a diamond in the sky twinkle twinkle little star [Music] jingle jle jle jle jingle tinle Twinkle twinkle twinkle twinkle twinkle twinkle twinkle twinkle twile twile twinkle twinkle twinkle twinkle twinkle twinkle little star [Music] twinkle twinkle little star how I wonder what you are up above the world so high like a diamond in the sky twinkle twinkle little star how I wonder what you are [Music] 10 there were 10 in the bed and the little one said roll over roll over so they all rolled over and one fell [Music] out nine there were nine in the bed and the little one said roll over roll over so they all rolled over and one fell [Music] out eight there were eight in the bed and the little one said roll over roll over so they all rolled over and one fell [Music] out seven there were seven in the bed and the little ones said roll over roll over so they all rolled over and one fell [Music] out we fell in the ground with a silly sound naughty one the naughty [Music] one six there were six in the bed and the little one said roll over roll over so they all rolled over and one fell [Music] out five there were five in the bed and the little one said roll over roll over so they all rolled over and one fell out we fell in the ground with a silly sound nauy one the nauy [Music] one four there were four in the bed and the little one said roll over roll over so they all rolled over and one fell out [Music] three there were three in the bed and the little one said roll over roll over so they all rolled over and one fell [Music] out two there were two in the bed and the little one said roll over roll over so they all rolled over and one fell [Music] out one there was one in the bed and the little one said I'm [Music] lonely Humpty Dumpty Humpty Dumpty Humpty Dumpty Humpty Dumpty hey hey Humpty hey hey Dumpty Humpty Dumpty sat on a wall Humpty Dumpty had a great fall all the king's horses and All the King's Men put and put Humpty together again Humpty Dumpty Humpty Dumpty Humpty Dumpty Humpty Dumpty Humpty Dumpty Humpty Dumpty Humpty Dumpty Humpty Dumpty Humpty Dumpty sat on a wall Humpty Dumpty had a great [Music] fall hey hey Humpty hey hey Dumpty Humpty Dumpty learn from the fall Humpty Dumpty hated the wall All the King's Men and all the children were not allow to climb a wall again Humpty Dumpty Humpty Dumpty Humpty Dumpty Humpty Dumpty Humpty Dumpty Humpty Dumpty Humpty Dumpty Humpty Dumpty Humpty Dumpty Humpty Dumpty Humpty Dumpty Humpty Dumpty Humpty Dumpty Humpty Dumpty Humpty Dumpty Humpty Dumpty five little ducks went out one day over the hill and Far Away mother duck said quack quack quack but only four little ducks came back four little ducks went out one day over the hill and Far Away mother duck said quack quack quack but only three little ducks came back three little ducks went out one day over the hill and Far Away mother duck said quack quack quack but only two little ducks came back two little ducks went out one day over the hill and Far Away mother duck said quack quack quack but only one little duck came back one little duck went out one day over the hill and Far Away mother duck said quack quack quack but none of the five little ducks came back sad mother duck went out one day over the hill and far away the sad mother duck said quack quack quack and all of the five little ducks came back [Music] sharing makes our life happy baa the more we share the more we have baa sharing makes our life joyful baaba sharing is a way of caring [Music] baaba Baa Black Sheep happy you any wool yes sir yes sir three bags full one for the master one for the Dane and one for the little boy who lives down the [Music] lane ba white sheep have you any War yes sir yes sir three bags full one for the master one for the Dame and one for the little girl who lives down the [Music] Lanea Brown sheep have you any wolf yes sir yes sir three bags full one for the master one for the Dame and one for the old man who lives down the lane giving caring sharing helping shows your way of loving loving caring sharing helping are our ways of [Music] living baa all sheep Happ you any wool yes sir yes sir many bats full stop some for my master some for my future the rest for sharing with the people on the lane a for apple a for end ah a ah a a b for bat B for ball b-b-b b-b-b C for cat and C for cup c c c d for dog D for Dots d d d d e for Egg E for elephant e e e e e e f for frog f for fish b---- G for goat and G for grass GG g-g H for hand H for hat h- h- h h-- h i for ink I for insect e e e e e e e j for juice J for jar j j j j j du k for King k for kite C C- C- C- C- c l for lamb L for leaf l l l l l m for man M for monkey m-mm m-mm n for neck n for nose n n n n n n o for ocean o for ore o o o o o o p for Plum P for parrot p- p- p p- p- p Q for Queen Q for quail q q q q q q r for rope R for rat r- r- r- r- r- [Music] r- s for Sun s for sunflower s s-- t for tap t for tub t- t t t t [Music] t u for Uncle U for umbrella uh V for violin V for Violet v- v- v v- v- v w for well and W for water w w w w- w- w x for box X for [Music] Fox y for yacht y for yellow y y- y y y- y z for Zoo Z for Zebra z z z z z [Music] hey Kitty Kitty hey Kitty Kitty hey Kitty Kitty hey Kitty [Music] Kitty ding dong bell kitties in the well who put her in Little Johnny thin ding dong bell kitties in the well who pulled her out little Tommy Stout what a naughty boy was that to try to drown poor kitty cat who never did him any horn but chased the mice in his father's Barn ding dong bell kitties in the well who put her in little bin ding dong bell kitties in the well who pulled her out little [Music] [Music] Tommy ding dong bell mom's going to tell little Johnny thin to stop being mean ding dong bell the message rang a bell all turned out well as Johnny turns no he bought a caller for the kitty cat gave the cat a cuddle and a pat all the being strong or weak to be taken care and and be treated nice [Music] H sh wow wow wow wow wow [Applause] [Music] [Applause] [Music] [Music] Johnny Johnny yes papa played in the mud no papa telling a lie no papa show me your hands [Music] Johnny Johnny yes papa play in the mud no papa telling a lie no papa show me your hands haa [Music] Johnny Johnny yes papa Johnny Johnny yes papa Johnny Johnny yes papa Johnny Johnny yes papa Johnny Johnny yes papa played in the mud no papa telling a lie no papa show me your hands haa [Music] Three Little Kittens went out to play they went to the park on a lovely day three little kittens went out to play they went to the park on a lovely day they played on the swing yay yay yay they enjoy themselves every day Swing Swing [Music] Swing Swing Swing [Music] [Music] Swing Three Little Kittens one out to play they went to the park on a lovely day they played on the slide yay yay yay they enjoyed themselves every day slide slide slide slide slide [Music] slide Three Little Kittens went out to play they went to the park on a lovely day they played on The Rocker yay yay yay they enjoyed themselves every day rock rock [Music] rock rock rock rock Three Little Kittens went out to play they went to the park on a lovely day they played on the toy train yay yay yay they enjoyed themselves every day chug chug toot [Music] toot chug Chugga toot toot hi kids we hope you like the video subscribe for more videos thank you bye-bye [Music]
TAqZb52sgpU,Alice In Chains - Man in the Box (Official Video),"""Man In The Box"" by Alice in Chains Listen to Alice In Chains: https://aliceinchains.lnk.to/listenYD Subscribe to the official Alice In ...",AliceInChainsVEVO,2009-10-25T08:39:11Z,https://www.youtube.com/watch?v=TAqZb52sgpU,"alice in chains, man in the box, alice in chains man in the box, man in the box alice in chains, man in box, alice and chains, alice chains, main in the box, alice in chain, the man in the box, aic man in the box, rooster alice in chains, man in box alice in chains, alice in chains stay away live, 90s grunge, alice in chains would, would?, rooster, them bones, nirvana, official alice in chains, official video, grunge",10,PT4M32S,175049011,40855,,"https://en.wikipedia.org/wiki/Independent_music, https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Pop_music, https://en.wikipedia.org/wiki/Rock_music",TRUE,"(rock music) (singers vocalizing) ♪ I'm the man in the box ♪ ♪ Buried in my pit ♪ ♪ Won't you ♪ ♪ Come and save me ♪ ♪ Save me ♪ ♪ Feed my eyes ♪ ♪ Can you sew them shut ♪ ♪ Jesus Christ ♪ ♪ Deny your maker ♪ ♪ He who tries ♪ ♪ Will be wasted ♪ ♪ Oh, feed my eyes ♪ ♪ Now you've sewn them shut ♪ (singers vocalizing) ♪ I'm the dog who gets beat ♪ ♪ Shove my nose in spit ♪ ♪ Won't you ♪ ♪ Come and save me ♪ ♪ Save me ♪ ♪ Feed my eyes ♪ ♪ Can you sew them shut ♪ ♪ Jesus Christ ♪ ♪ Deny your maker ♪ ♪ He who tries ♪ ♪ Will be wasted ♪ ♪ Oh, feed my eyes ♪ ♪ Now you've sewn them shut ♪ (rock music) ♪ Feed my eyes ♪ ♪ Can you sew them shut ♪ ♪ Jesus Christ ♪ ♪ Deny your maker ♪ ♪ He who tries ♪ ♪ Will be wasted ♪ ♪ Oh, feed my eyes ♪ ♪ Now you've sewn them shut ♪ (singers vocalizing)"
Nco_kh8xJDs,Alice In Chains - Would? (Official HD Video),Watch the official music video for “Would?” by Alice In Chains Listen to Alice In Chains: https://aliceinchains.lnk.to/listenYD ...,AliceInChainsVEVO,2010-03-01T23:22:36Z,https://www.youtube.com/watch?v=Nco_kh8xJDs,"alice in chains, would alice in chains, alice in chains would, would, would?, aic would, aic, grunge, alice and chains, alice in chain, stone temple pilots, alice chains, nirvana, layne staley, korn would, wood alice in chains, would cover, would aic, man in the box, rooster, nutshell, them bones, temple of the dog, soundgrarden, metallica, hard rock, metal, hd alice in chains, hd video, would? aic, would? cover, would? song, wood, alice",10,PT3M28S,172267973,44565,,"https://en.wikipedia.org/wiki/Independent_music, https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Pop_music, https://en.wikipedia.org/wiki/Rock_music",TRUE,"(upbeat rock music) ♪ Know me broken by my master ♪ ♪ Teach thee on child of love hereafter ♪ ♪ Into the flood again ♪ ♪ Same old trip it was back then ♪ ♪ So I made a big mistake ♪ ♪ Try to see it once my way ♪ (upbeat rock music) ♪ Drifting body, it's sole desertion ♪ ♪ Flying not yet, quite the notion ♪ ♪ Into the flood again ♪ ♪ Same old trip it was back then ♪ ♪ So I made a big mistake ♪ ♪ Try to see it once my way ♪ (upbeat rock music) ♪ Into the flood again ♪ ♪ Same old trip it was back then ♪ ♪ So I made a big mistake ♪ ♪ Try to see it once my way ♪ ♪ Am I wrong ♪ ♪ Have I run too far to get home ♪ ♪ Have I gone ♪ ♪ And left you here alone ♪ ♪ Am I wrong ♪ ♪ Have I run too far to get home ♪ ♪ Have I gone ♪ ♪ And left you here alone ♪ ♪ If I would, could you ♪"
zVKhUSjrVeo,Bang Bang Bangkok,bangbangbangkok #bangbang #bangbangbangtiktokdance #bangkok #dance #reels #trending #trendingshorts #ytshorts Bang ...,Nainika Thanaya,2024-01-22T12:00:53Z,https://www.youtube.com/watch?v=zVKhUSjrVeo,,24,PT11S,170325694,9923,,"https://en.wikipedia.org/wiki/Entertainment, https://en.wikipedia.org/wiki/Music_of_Asia, https://en.wikipedia.org/wiki/Performing_arts",TRUE,same same but different no money no honey good boy goes to heaven bad boy goes to Bangkok
88LgZ-cf_P4,Suit Suit Video Song | Hindi Medium | Irrfan Khan &amp; Saba Qamar | Guru Randhawa | Arjun,"Presenting the first song ""Suit Suit"" composed by Guru Randhawa, Rajat Nagpal, Intense and sung by Guru Randhawa Ft.Arjun ...",T-Series,2017-04-13T10:31:28Z,https://www.youtube.com/watch?v=88LgZ-cf_P4,"hindi medium songs, suit suit karda, suit song, suit guru randhawa, tenu suit suit karda, hindi medium, irrfan khan, irrfan khan in hindi medium, hindi medium movie, hindi medium full movie, suit guru randhawa arjun, guru randhawa songs, hindi medium irrfan khan, tseries, tseries films, latest movie tseries, bollywood songs 2017, latest songs 2017, songs, romantic songs, suit suit, guru randhawa suit suit",10,PT2M13S,168677417,19344,,"https://en.wikipedia.org/wiki/Film, https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Music_of_Asia, https://en.wikipedia.org/wiki/Pop_music, https://en.wikipedia.org/wiki/Reggae",FALSE,
WHTAeJWy_hE,Xamdam Sobirov &amp; Gulinur - Yuragimni yaraladi (Official Music Video),Subscribe: https://www.youtube.com/nevotv?sub_confirmation=1 • Credits: Clipmaker: Sunnat Namozov Music: Jamshid Aimbetov ...,NevoMusic,2023-09-01T14:00:08Z,https://www.youtube.com/watch?v=WHTAeJWy_hE,"uzbek klip, uzbek, uzbekcha klip, yangi, yangi klip, uzbek klip new, new uzbek music, узбек клип, узбек, узбекча клип, янги, янги клип, Xamdam Sobirov & Gulinur - Yuragimni yaraladi, Xamdam Sobirov & Gulinur, Yuragimni yaraladi, Xamdam Sobirov Gulinur Yuragimni yaraladi, Xamdam Sobirov, Gulinur, Xamdam Sobirov Gulinur, NEVO Music, NEVO, nevomusic, nevotv, Хамдам Собиров janze, Хамдам Собиров Гулинур, Хамдам Собиров и Гулинур, Хамдам Собиров и Гулинур Yuragimni yaraladi",10,PT3M20S,168348770,20104,,"https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Music_of_Asia, https://en.wikipedia.org/wiki/Pop_music",FALSE,
